Geneid	SRR1552454	SRR1552452	SRR1552450	SRR1552448	SRR1552446	SRR1552444
11489	1	1	1	0	0	0
114893	0	1	4	1	1	1
114896	2	2	2	1	3	3
11490	4	2	2	0	2	1
11491	1	0	4	0	4	2
11492	0	0	0	0	0	0
11495	0	0	0	0	0	0
11496	0	0	0	0	0	0
11497	0	0	0	0	0	0
11498	0	0	0	0	0	0
11499	0	0	0	0	0	0
11500	0	0	0	0	0	0
11501	0	0	0	1	0	0
11502	15	7	3	2	6	10
11504	87	33	93	0	1	0
11512	4	3	3	2	2	4
11513	0	0	1	0	0	0
11514	0	0	0	0	0	0
11515	1	1	0	0	0	1
11516	0	0	0	0	0	0
11517	0	0	0	0	1	0
11518	15	8	10	1	1	7
11519	0	0	0	0	0	0
11520	3	5	0	25	111	9
11522	0	0	0	0	0	0
11529	0	0	0	0	0	0
11532	0	1	2	0	4	2
11534	2	5	5	1	2	5
11535	0	3	0	0	0	1
11536	0	0	0	0	0	0
11537	0	0	0	0	0	0
11538	4	6	4	1	1	11
11539	0	1	0	0	2	1
11540	0	0	0	0	0	0
11541	0	0	1	0	0	0
11542	0	0	0	0	0	0
11544	0	1	0	1	1	2
11545	5	1	2	1	2	4
11546	1	0	1	0	0	1
11548	0	0	0	0	0	0
11549	0	0	0	0	0	3
11550	0	0	0	0	0	0
11551	0	0	2	0	0	0
11552	0	0	0	0	0	0
11553	0	0	0	0	0	0
11554	0	0	0	0	0	0
11555	3	6	4	3	2	1
11556	0	0	0	0	0	0
11564	0	0	1	0	2	1
11565	0	0	0	1	0	0
11566	4	5	4	4	5	6
11567	0	0	0	0	1	0
11568	2	11	14	0	0	0
11569	5	5	3	0	4	5
11571	0	0	0	0	0	0
11572	0	0	0	0	0	0
11576	0	0	0	0	0	0
11593	1	1	2	0	2	0
11595	0	0	0	0	0	0
11596	0	0	1	0	0	0
11600	0	0	0	5	0	2
11601	0	0	0	0	0	0
11602	0	0	0	0	0	0
11603	24	33	36	4	8	21
11604	0	0	0	0	0	0
11605	0	1	1	2	2	0
11606	0	0	0	2	0	3
11607	0	0	0	0	0	2
11608	0	0	0	0	0	0
11609	0	0	0	0	0	0
11610	0	0	1	3	0	3
11611	0	0	0	0	0	0
11614	0	0	0	0	0	0
11622	0	4	5	0	1	2
11624	0	0	0	0	0	0
11625	0	0	0	0	0	0
11628	0	0	0	0	0	0
11629	0	0	0	0	0	0
11630	10	5	4	4	3	5
11632	2	3	1	1	0	1
11634	0	0	0	0	0	0
11636	0	7	12	0	0	0
11637	1	3	2	1	3	4
11639	2	0	1	0	0	0
11640	4	3	3	4	1	2
11641	11	24	19	0	0	4
11642	0	0	0	0	0	0
11643	0	0	0	0	0	0
11647	11	7	7	1	0	3
11648	0	0	0	0	0	0
11650	0	0	0	0	0	0
11651	4	9	9	9	10	8
11652	5	6	4	0	2	5
11655	2	1	6	0	2	1
11656	0	0	0	0	0	0
11657	0	0	0	0	0	0
11658	0	1	0	0	0	9
11666	1	0	1	0	1	0
11668	0	0	0	0	0	0
11669	24	15	21	4	8	7
11670	0	0	0	0	0	0
116701	10	9	3	0	0	1
11671	3	1	3	0	4	3
116731	0	0	0	0	0	0
116732	0	0	0	0	0	0
116733	2	1	3	1	1	2
11674	15	13	14	4	13	11
116746	0	0	0	0	0	0
116748	0	0	0	0	0	0
11676	0	3	1	24	9	8
11677	1	1	0	0	0	1
116810	0	0	0	0	0	1
116811	0	0	0	0	0	0
11682	0	0	0	0	0	0
116837	0	0	0	0	0	0
116838	0	0	0	0	0	0
11684	0	0	0	0	0	0
116847	10	4	15	0	0	3
116848	3	1	2	0	4	4
116849	0	0	0	0	0	0
11685	0	0	1	0	0	3
116852	0	0	0	0	0	0
11686	0	0	0	0	0	0
11687	0	0	0	0	1	0
116870	2	3	3	0	1	3
116871	2	1	0	1	2	4
116872	0	0	0	0	0	0
116873	2	2	0	2	1	1
11688	0	0	0	0	0	0
11689	0	0	0	0	0	0
116891	1	0	0	2	0	2
11690	0	0	0	0	0	0
116903	0	0	0	0	0	0
116904	0	0	0	0	0	0
116905	0	1	0	1	0	0
116911	0	0	0	0	0	0
116913	0	0	0	0	0	0
116914	1	1	1	1	3	1
11692	2	2	1	1	0	0
116939	0	0	0	0	0	0
11694	0	0	0	0	0	0
116940	0	1	0	0	1	2
11695	0	0	0	0	0	0
116972	0	0	0	0	0	0
11698	0	0	0	0	0	0
11699	0	0	0	0	0	0
117004	0	0	0	0	0	0
117005	0	0	0	0	0	0
11702	3	5	7	0	3	4
11704	0	0	0	0	0	0
11705	0	0	0	0	0	0
117066	0	0	0	0	0	0
117109	1	0	1	1	1	3
117146	4	2	2	0	1	4
117147	0	0	0	0	0	0
117148	0	0	0	0	0	0
117149	1	0	0	0	3	1
117150	3	1	3	3	2	3
117158	0	0	0	0	0	0
117160	0	0	1	0	0	0
117167	23	15	5	10	5	9
11717	1	0	2	0	1	4
117171	1	1	0	0	0	1
117172	0	0	0	0	0	0
117197	0	0	2	0	0	0
117198	9	7	14	9	14	16
11720	0	0	0	0	0	0
11722	0	0	0	0	0	0
117229	0	0	0	0	0	0
11727	0	0	0	0	0	0
11731	0	0	0	0	0	0
11732	1	3	1	0	0	0
11733	0	0	0	0	0	0
11735	5	9	5	1	2	5
11736	3	3	1	1	4	2
11737	2	3	1	1	2	3
11739	21	31	26	3	6	4
11740	6	19	12	10	21	22
11744	4	0	1	1	0	1
11745	2	2	1	0	1	1
11746	4	3	2	1	5	8
11747	1	1	5	2	1	7
11749	30	19	23	3	4	8
11750	4	3	2	1	4	2
11752	1	0	0	0	0	3
11754	15	6	2	1	0	0
11757	3	0	0	3	0	2
11758	2	3	4	5	9	7
117586	0	0	0	0	0	0
117589	0	0	1	0	1	0
117590	0	0	0	0	0	0
117591	0	0	0	0	1	0
117592	0	0	0	0	0	0
117599	2	0	0	0	1	0
117600	1	0	0	0	0	0
117606	11	9	8	0	1	8
11761	0	1	1	0	0	1
11764	1	4	0	2	4	5
11765	4	3	3	3	13	7
11766	0	0	2	0	1	3
11767	0	1	0	1	1	0
11768	0	2	0	3	4	2
11769	1	1	1	1	2	0
11770	5	3	8	0	0	0
11771	2	1	2	1	3	2
11772	1	2	6	3	2	3
11773	5	6	4	4	3	6
11774	4	2	4	1	1	2
11775	0	0	0	0	0	0
11776	6	6	2	7	5	6
11777	0	0	1	0	0	0
11778	1	0	0	0	1	2
11781	0	1	2	0	1	0
11782	0	1	1	1	1	0
11783	0	3	1	1	0	0
11784	0	0	0	0	0	0
11785	0	0	0	0	0	0
11787	4	3	2	0	0	3
11789	4	4	3	4	4	3
11790	3	4	3	0	0	0
11792	0	2	0	0	2	0
11793	1	0	3	1	1	0
11796	0	10	4	8	7	14
11797	8	6	6	1	7	10
11798	4	2	3	1	0	1
11799	0	0	0	1	0	0
11800	3	5	2	1	3	5
11801	0	0	0	0	0	0
11803	1	4	3	0	0	1
11804	41	46	38	7	16	19
11806	0	0	0	0	0	0
11807	0	0	0	0	0	0
11808	0	0	0	0	0	0
11810	0	1	0	0	0	0
11811	0	0	0	0	0	0
11812	2	9	2	0	3	1
11813	0	0	0	0	0	0
11814	0	0	0	0	0	0
11815	0	0	0	1	0	0
11816	63	50	100	1	1	4
11818	0	0	0	0	0	0
11819	0	0	0	0	0	0
11820	97	74	73	4	30	56
11821	1	1	1	1	2	4
11826	0	2	1	0	0	3
11827	0	0	0	0	0	0
11828	1	0	1	0	3	2
11829	0	0	0	0	0	0
11830	0	0	0	0	0	2
11831	0	0	0	0	0	0
11832	0	0	1	0	0	0
11833	0	0	0	0	0	0
11834	1	0	6	4	4	5
11835	1	0	1	0	0	0
11836	2	1	3	4	3	4
11837	20	37	31	25	64	53
11838	65	79	76	1	2	0
11839	0	0	0	0	0	23
11840	9	13	3	8	27	20
11841	6	11	3	2	0	4
11842	7	5	9	4	12	8
11843	14	32	22	14	20	16
11844	4	0	2	1	5	6
118445	3	3	11	0	0	5
118446	0	0	0	0	0	0
118449	43	9	5	0	0	1
11845	15	11	14	5	6	16
118451	2	0	0	0	0	0
118452	0	0	0	0	0	1
118453	0	0	0	1	0	0
118454	0	0	0	0	0	0
11846	0	0	0	0	0	4
11847	0	0	2	1	2	7
11848	13	8	5	4	7	9
11852	25	12	11	8	10	27
11853	5	8	3	1	0	2
11854	0	2	0	0	1	0
11855	15	7	7	3	4	6
11856	1	2	0	0	0	5
11857	0	0	2	0	0	0
11858	1	0	0	0	0	0
11859	0	0	0	0	0	0
11861	0	3	2	1	1	1
11863	2	1	5	1	4	1
11864	0	0	0	0	0	0
11865	2	2	2	1	2	0
11867	3	8	1	9	6	11
11870	0	0	0	0	0	0
11871	0	0	0	0	0	0
11872	0	0	0	0	0	0
11875	0	0	0	0	0	0
11876	0	0	0	0	0	0
11877	2	1	0	0	0	1
11878	0	0	0	0	0	0
11881	2	3	3	0	1	1
11883	1	0	0	0	0	0
11886	3	2	6	5	0	3
11889	0	0	0	0	0	0
11890	0	0	0	0	0	0
11891	6	4	6	0	0	0
11898	0	0	1	4	1	1
11899	0	0	1	0	0	0
11905	0	0	0	0	0	0
11906	2	0	0	2	1	3
11907	3	4	0	2	0	0
11908	3	3	3	1	1	3
11909	4	2	1	3	3	3
11910	97	15	110	14	23	105
11911	16	20	16	8	11	21
11920	1	2	3	1	2	1
11921	0	0	0	0	0	0
11922	0	0	0	0	0	0
11923	0	0	0	0	0	0
11924	0	0	0	0	0	0
11925	0	0	0	0	0	0
11927	2	0	2	1	2	6
11928	113	74	75	30	37	69
11931	1	0	0	3	4	6
11932	0	0	0	0	0	0
11933	9	11	9	3	2	4
11936	0	0	0	2	0	0
11937	0	0	0	0	0	0
11938	98	75	38	3	12	25
11941	0	0	0	18	0	0
11944	0	0	0	0	0	0
11945	0	0	0	0	0	0
11946	26	28	19	23	29	27
11947	41	60	29	37	51	62
11949	4	4	3	6	7	8
11950	7	8	4	8	8	12
11951	2	0	0	1	2	3
11957	0	4	1	1	2	4
11958	1	5	1	5	1	1
11964	9	3	7	0	2	6
11966	1	0	1	1	10	7
11972	3	0	1	4	1	1
11973	0	1	6	4	4	3
11974	0	1	3	1	5	4
11975	4	2	2	4	0	2
11977	0	0	0	2	1	1
11979	0	0	0	3	2	0
11980	1	0	2	0	0	1
11981	3	1	5	0	2	4
11982	1	0	2	0	0	0
11983	4	0	4	2	4	6
11984	0	0	3	1	2	2
11987	10	10	3	3	3	3
11988	3	5	1	1	0	20
11989	0	0	0	0	0	0
11990	2	2	4	2	1	2
11991	3	7	6	3	5	7
11992	1	0	0	0	0	1
11993	1	5	2	1	5	4
11994	0	0	0	0	0	0
11997	0	0	0	0	0	0
11998	0	0	0	0	0	0
12000	0	0	0	0	0	0
12005	6	2	1	1	2	3
12006	0	0	0	0	0	0
12007	0	0	0	0	0	0
12009	1	1	0	0	0	1
12010	31	21	18	27	41	63
12012	0	0	0	0	0	0
12013	7	12	7	2	4	3
12014	0	1	1	0	0	1
12015	1	2	0	0	0	1
12017	6	3	6	2	8	4
12018	1	0	4	1	2	2
12020	0	0	0	0	0	0
12021	0	0	0	0	0	0
12022	0	0	0	0	0	0
12023	1	0	0	0	2	3
12028	1	3	2	0	3	1
12029	1	0	0	0	0	0
12032	0	0	0	0	0	0
12033	0	2	0	1	0	0
12034	5	3	5	0	10	7
12035	0	0	0	0	0	0
12036	1	1	0	0	3	2
12038	0	0	0	0	0	0
12039	1	3	0	0	3	2
12040	1	0	1	2	0	0
12041	4	3	1	4	3	0
12042	5	5	7	4	4	4
12043	3	0	1	0	0	2
12044	0	0	0	0	0	0
12045	0	0	0	0	0	0
12046	0	0	0	0	0	0
12047	0	0	0	0	0	0
12048	1	5	2	0	11	5
12049	0	0	0	0	0	0
12050	1	0	4	3	4	3
12051	3	3	11	3	2	15
12053	1	0	0	0	2	2
12054	0	2	0	0	0	0
12055	2	3	1	1	0	1
12057	0	1	0	0	0	0
12061	0	0	0	0	0	0
12062	0	1	0	0	0	0
12064	3	6	2	0	0	1
12068	1	1	0	0	0	0
12069	0	0	0	0	0	0
12070	2	3	9	0	3	3
12075	0	0	0	0	0	0
12091	2	0	0	0	3	1
12095	0	0	1	0	2	1
12096	0	0	0	0	0	0
12097	0	0	0	0	0	0
121021	1	1	1	0	0	0
121022	4	2	2	2	2	2
12111	23	14	11	0	0	1
12116	0	0	0	0	0	0
12121	0	1	0	0	0	0
12122	0	0	0	0	0	1
12123	0	0	0	0	0	0
12124	0	0	0	0	1	2
12125	11	5	5	1	0	5
12140	0	0	0	0	0	0
12142	1	7	5	0	0	1
12143	0	0	0	0	0	0
12144	0	0	1	0	1	0
12145	0	0	0	0	0	0
12151	1	1	2	1	4	2
12153	12	9	11	0	0	2
12154	0	0	0	0	0	0
12155	0	0	0	0	0	0
12156	0	0	0	0	1	0
12159	0	0	0	0	0	0
12160	0	0	0	0	0	0
12161	0	1	0	0	0	0
12162	1	7	4	0	0	0
12163	0	0	0	0	0	0
12164	0	0	0	0	0	0
12165	0	0	0	0	0	0
12166	3	8	3	4	5	8
12167	1	0	0	1	0	0
12168	2	2	4	0	1	1
12169	0	0	0	0	0	0
12173	0	2	1	0	0	0
12175	7	3	7	0	1	0
12176	1	1	0	1	0	2
12177	3	3	3	0	3	2
12180	0	0	0	0	0	0
12181	3	1	3	4	3	3
12182	0	0	0	0	0	0
12183	1	0	2	0	0	1
12189	0	0	1	2	0	0
12190	1	0	1	0	0	1
12192	83	74	92	5	6	9
12193	29	23	37	7	38	22
12209	0	0	0	0	0	0
12211	6	9	5	5	3	10
12212	0	1	0	0	1	1
12215	9	10	7	4	14	20
12217	0	0	0	0	0	0
12223	0	0	0	0	0	1
12224	7	8	7	0	7	5
12226	1	7	15	6	11	19
12227	40	24	73	8	4	34
12228	1	1	4	2	3	0
12229	0	0	0	0	0	0
12231	0	4	0	115	49	20
12234	1	0	3	0	1	1
12235	0	0	1	0	1	0
12236	0	0	1	0	0	0
12237	1	0	1	0	3	0
12238	0	2	3	2	1	2
12257	0	2	1	1	0	2
12258	0	2	0	0	0	1
12259	0	0	0	0	0	0
12260	0	0	0	0	0	0
12261	3	4	3	1	3	4
12262	0	0	0	0	0	0
12263	0	0	0	0	1	0
12265	0	0	0	0	0	0
12266	0	13	19	9	110	42
12267	0	0	0	0	0	0
12268	1	3	6	1	0	1
12269	0	0	0	0	0	0
12270	0	0	0	0	0	0
12273	0	0	0	0	0	0
12274	0	0	0	0	0	0
12279	0	0	0	0	1	0
12282	7	3	11	4	11	7
12283	4	6	2	7	9	9
12286	0	0	0	0	0	0
12287	0	0	0	0	0	0
12288	7	2	3	0	0	0
12289	4	1	1	0	0	1
12290	0	0	0	0	0	0
12291	2	2	3	0	0	0
12292	0	0	0	0	0	0
12293	12	11	3	0	0	1
12294	0	0	0	0	0	0
12295	1	0	1	0	0	0
12296	0	0	0	0	0	0
12297	8	3	2	0	5	0
12298	3	4	1	0	0	0
12299	0	0	0	0	0	0
12300	0	0	0	0	0	0
12301	5	4	3	1	3	0
12304	3	6	5	2	2	2
12305	14	5	9	3	2	8
12306	20	6	12	2	5	33
12307	0	0	0	0	0	0
12308	0	0	0	0	0	0
12309	0	0	0	0	0	0
12310	0	0	0	1	0	4
12311	0	0	0	0	0	0
12313	15	19	23	10	16	13
12314	55	41	35	12	13	25
12315	7	4	2	3	0	2
12316	1	2	0	0	0	0
12317	14	23	25	13	26	23
12319	2	0	1	2	0	2
12321	26	26	26	7	15	11
12322	0	0	0	1	0	0
12323	0	0	0	0	0	0
12325	3	2	3	0	1	3
12326	3	1	4	0	0	0
12328	0	0	1	0	0	0
12330	16	19	13	6	15	19
12331	14	14	7	3	9	6
12332	1	0	1	0	3	6
12333	5	1	1	2	0	3
12334	7	10	2	4	2	2
12335	0	0	0	0	0	0
12336	13	23	26	1	7	16
12337	0	1	0	2	3	5
12338	2	5	1	0	0	0
12339	2	3	1	2	1	6
12340	0	0	0	1	1	1
12343	2	3	4	2	2	0
12344	0	0	0	0	0	0
12345	9	11	4	2	5	9
12346	0	0	0	0	0	0
12348	0	0	0	0	0	0
12349	0	0	0	4	11	0
12350	0	0	0	0	0	0
12351	1	0	0	4	0	0
12352	0	0	0	0	0	0
12353	0	0	0	0	0	0
12354	0	0	0	0	0	0
12355	0	0	0	0	0	0
12359	5	3	3	1	2	4
12361	1	4	0	3	1	1
12362	0	2	0	0	2	0
12363	1	2	5	0	3	1
12364	4	4	6	0	1	0
12365	0	0	0	0	0	0
12366	0	0	0	0	0	0
12367	0	0	1	1	2	2
12368	1	1	0	1	0	0
12369	0	0	0	0	3	4
12370	2	0	1	1	1	1
12371	0	0	0	0	1	0
12372	0	0	0	0	0	0
12373	8	2	0	0	0	0
12374	0	0	0	0	0	0
12380	7	5	2	1	3	3
12385	28	20	23	4	18	15
12386	0	0	0	0	0	0
12387	34	41	39	9	15	24
12388	5	7	7	9	13	16
12389	112	52	14	2	0	5
12390	9	6	6	7	1	6
12391	0	0	0	0	0	0
12393	1	2	0	0	0	0
12394	34	31	36	4	11	5
12395	1	0	0	0	0	0
12396	1	2	2	0	1	2
12398	0	0	0	0	0	0
12399	0	0	0	0	0	0
12400	0	2	1	0	2	7
12401	0	0	0	0	0	0
12402	3	2	3	0	1	0
12404	0	0	0	0	0	0
12405	0	0	0	0	0	0
12406	22	18	23	0	1	1
12408	2	0	1	0	1	0
12409	13	12	1	1	4	5
12411	1	1	0	0	0	1
12412	0	0	0	0	0	0
12416	0	0	0	0	0	0
12417	1	2	2	0	1	0
12418	3	3	3	0	0	1
12419	3	1	3	5	0	0
12421	4	2	2	1	2	1
12424	1	1	0	0	0	0
12425	0	0	0	0	0	0
12426	0	0	0	0	0	0
12427	0	0	0	0	0	0
12428	0	1	1	1	0	0
12442	0	0	0	0	1	1
12443	2	14	5	6	10	11
12444	8	6	3	0	0	0
12445	0	2	0	2	0	3
12447	0	0	1	0	0	0
12448	0	0	0	0	0	1
12449	0	0	0	1	0	0
12450	3	0	6	4	1	2
12452	1	1	2	0	0	2
12453	9	6	6	2	7	7
12454	0	0	1	0	4	3
12455	1	1	0	0	1	4
12457	13	14	16	2	14	14
12458	0	0	0	0	0	0
12460	1	0	0	1	0	1
12461	5	4	10	4	13	13
12462	4	10	7	2	8	10
12464	9	11	11	3	3	10
12465	11	16	14	8	20	28
12466	3	7	6	2	5	9
12467	0	0	0	0	0	0
12468	8	18	8	3	7	10
12469	6	10	12	2	8	7
12475	0	0	0	12	19	17
12476	7	9	12	2	2	7
12477	0	0	0	0	0	0
12478	0	0	0	0	0	0
12479	0	0	2	1	2	1
12480	0	0	0	0	0	0
12481	0	0	0	0	0	0
12482	0	0	0	0	0	0
12483	0	0	0	0	0	0
12484	23	18	22	15	46	17
12487	0	0	0	0	0	0
12488	3	5	2	6	3	7
12489	0	0	0	0	0	0
12490	1	0	0	0	0	0
12491	9	4	4	57	30	3
12492	3	2	4	1	1	3
12493	0	0	0	0	0	0
12494	0	0	0	0	0	0
12495	24	11	3	0	1	3
12496	0	0	1	1	2	1
12497	0	0	0	1	2	0
12499	0	1	0	3	0	0
12500	0	0	0	0	0	0
12501	0	0	0	0	0	0
12502	0	0	0	0	0	0
12503	0	0	0	0	0	0
12504	0	0	0	0	0	0
12505	14	8	5	0	0	11
12506	0	0	0	0	0	0
12507	0	0	0	0	0	0
12508	0	0	0	0	0	0
12509	5	1	1	1	1	0
12511	0	0	0	0	0	0
12512	9	13	11	2	5	18
12514	1	1	0	0	0	0
12515	0	0	0	0	0	0
12516	0	0	0	0	0	0
12517	0	0	0	0	0	0
12518	0	0	0	0	0	0
12519	0	0	0	0	0	0
12520	3	7	4	3	6	4
12521	0	1	0	7	18	17
12522	0	0	0	0	0	0
12523	0	0	0	0	0	0
12524	0	0	0	0	0	0
12525	0	0	0	0	0	0
12526	0	0	0	0	0	0
12527	32	34	26	10	21	35
12530	0	0	0	3	2	0
12531	1	0	0	0	2	0
12532	0	1	0	1	0	0
12534	0	0	1	1	0	2
12537	0	3	7	2	6	1
12539	4	5	2	5	6	3
12540	19	14	14	6	14	19
12544	0	0	0	1	0	1
12545	0	1	1	0	0	1
12549	2	2	0	0	0	0
12550	4	9	3	4	21	30
12552	0	1	0	0	0	0
12554	8	4	1	0	0	0
12555	0	0	0	0	0	0
12556	0	0	0	0	0	0
12557	0	0	0	0	0	0
12558	3	2	0	0	0	1
12560	24	13	20	0	0	0
12561	0	0	0	0	0	0
12562	0	0	1	0	0	0
12563	0	3	0	0	0	0
12564	0	0	0	0	0	0
12565	0	0	0	0	0	0
12566	0	0	2	0	0	0
12567	2	3	6	0	4	9
12568	2	1	1	1	0	0
12569	0	1	1	0	0	0
12570	0	0	0	0	0	0
12571	0	0	0	1	0	0
12572	2	1	2	0	0	2
12575	32	16	28	3	1	10
12576	3	2	2	0	2	2
12577	0	3	1	0	0	0
12578	0	0	0	0	0	0
12579	0	1	0	0	0	0
12580	1	1	0	0	0	0
12581	1	1	0	0	0	1
12583	0	0	0	0	0	3
12585	6	2	1	0	1	0
12587	0	2	1	0	0	1
12589	4	2	4	0	0	1
12590	0	0	0	0	0	0
12591	0	0	0	0	0	0
12592	0	0	0	0	0	0
12593	1	3	1	0	0	0
12606	3	1	3	0	3	4
12607	1	2	4	0	1	1
12608	14	30	33	4	12	15
12609	21	11	19	15	5	7
12611	0	4	0	1	3	1
12613	0	0	0	51	14	6
12614	0	1	6	0	0	1
12615	0	0	0	3	1	0
12616	7	2	1	1	7	4
12617	1	0	1	1	0	1
12622	0	0	0	0	0	0
12623	0	0	0	0	0	0
12626	0	2	3	1	2	1
12627	0	0	0	0	0	0
12628	0	0	0	0	0	0
12630	0	0	0	0	0	0
12631	33	34	30	10	15	18
12632	6	9	0	0	4	2
12633	5	0	4	0	1	1
12638	0	0	0	0	0	0
12640	0	0	0	0	0	0
12642	0	0	0	0	0	0
12643	0	0	0	0	0	0
12647	0	0	0	0	0	0
12648	3	11	7	1	8	3
12649	0	0	1	0	1	0
12651	0	0	0	0	0	0
12652	0	0	0	0	0	0
12653	0	0	0	0	0	0
12654	1	3	15	0	0	3
12655	0	0	0	0	0	0
12659	0	0	0	0	0	0
12660	26	16	22	32	61	17
12661	0	0	0	0	0	0
12662	1	1	2	0	0	1
12663	1	2	3	0	1	2
12667	0	0	0	0	0	0
12669	0	0	0	0	0	0
12671	0	0	0	0	0	0
12672	0	0	0	0	0	0
12675	1	2	2	3	2	2
12677	0	0	0	0	0	0
12683	0	0	0	15	2	0
12684	0	0	0	0	0	0
12686	0	0	0	0	0	0
12695	8	7	3	1	0	7
12696	1	2	1	0	3	2
12700	8	6	12	5	2	5
12702	70	39	104	5	8	9
12703	2	4	3	0	0	0
12704	0	0	0	0	0	0
12705	0	0	0	5	1	7
12709	25	23	7	0	0	0
12715	0	0	0	0	0	0
12716	1	1	2	1	0	3
12721	0	0	0	0	0	0
12722	1	7	5	0	0	1
12723	0	0	0	0	0	0
12724	0	0	2	0	0	0
12725	0	0	0	5	4	1
12727	8	2	1	1	1	2
12728	0	0	0	0	0	0
12729	1	0	4	1	0	2
12733	0	0	0	0	0	0
12737	0	0	0	1	5	5
12738	0	0	0	0	0	0
12739	0	0	0	1	11	11
12740	0	3	2	10	80	71
12741	0	0	0	0	0	1
12745	0	0	0	0	0	0
12747	5	10	14	2	5	9
12748	1	2	3	1	2	1
12750	1	5	8	1	4	2
12751	6	2	3	1	3	1
12752	1	0	0	1	0	2
12753	3	5	3	3	3	2
12757	2	5	7	3	14	8
12759	3	4	6	28	70	61
12763	0	0	0	0	0	0
12764	0	0	0	0	3	0
12765	0	0	0	0	0	0
12766	0	0	0	0	0	0
12767	0	0	1	0	0	1
12768	0	0	0	0	0	0
12769	0	0	0	0	0	0
12770	0	0	0	0	0	0
12771	0	0	0	0	0	0
12772	0	0	0	0	0	0
12773	0	0	0	0	0	0
12774	0	0	0	0	0	0
12775	0	0	0	0	0	0
12776	0	0	0	0	0	0
12777	0	0	0	0	0	0
12778	21	13	5	2	1	0
12780	0	0	0	0	0	0
12785	14	21	19	6	12	19
12788	0	0	0	0	0	0
12789	0	0	0	0	0	0
12790	0	0	0	0	0	0
12793	3	4	3	1	2	3
12794	0	1	0	0	0	0
12795	9	3	12	4	8	20
12796	0	0	0	0	0	0
12797	104	85	44	0	0	0
12798	10	7	4	0	0	0
12799	5	6	3	0	0	0
12801	4	0	1	0	0	0
12802	0	0	0	0	0	0
12803	0	0	0	0	0	0
12804	1	2	0	0	0	1
12805	0	0	0	0	0	0
12807	2	3	1	0	0	0
12808	1	0	0	2	3	4
12810	0	0	0	0	0	0
12812	0	2	0	0	0	0
12813	0	0	0	0	0	0
12814	7	8	1	0	0	0
12815	1	1	0	0	1	0
12816	7	2	4	0	0	2
12817	0	0	0	0	0	0
12818	19	22	54	0	0	0
12819	2	3	2	0	0	0
12821	63	24	36	0	0	0
12822	15	10	17	1	0	1
12823	0	0	0	0	0	0
12824	0	0	0	0	0	0
12825	2	3	2	0	0	2
12826	98	175	66	1	0	1
12827	80	100	56	1	0	3
12828	1	0	0	0	0	0
12829	0	0	0	0	0	0
12830	43	37	24	0	2	2
12831	6	7	5	0	0	0
12832	11	3	10	1	0	0
12833	21	1	12	0	1	0
12834	7	3	5	0	0	1
12835	2	0	1	1	0	3
12836	33	40	23	0	0	0
12837	0	0	0	0	0	5
12839	0	3	0	7	11	1
12840	11	13	5	0	1	0
12841	5	11	7	0	0	1
12842	1	0	2	0	2	1
12843	0	3	1	0	0	0
12845	0	0	0	0	0	0
12846	5	1	3	0	3	3
12847	6	6	9	9	9	4
12848	5	2	7	3	3	14
12850	1	0	1	0	1	2
12854	0	0	0	0	0	0
12856	0	0	0	1	1	1
12857	3	8	5	7	21	15
12858	0	3	2	3	7	4
12859	1	4	5	1	3	0
12861	5	6	5	5	11	12
12862	0	0	0	0	0	0
12864	3	2	5	6	1	3
12865	0	0	0	0	0	0
12866	0	0	0	0	1	0
12867	1	0	2	1	3	4
12868	1	4	6	4	3	5
12869	0	0	0	0	0	0
12870	8	15	7	16	26	32
12873	0	0	0	0	0	0
12874	6	7	6	2	11	7
12876	0	1	0	1	0	3
12877	0	0	0	0	0	0
12879	0	0	0	0	0	0
12889	0	0	0	0	0	0
12890	0	0	0	0	1	1
12891	0	0	0	0	0	0
12892	0	0	1	6	1	0
12894	2	2	1	2	2	2
12895	0	0	0	0	0	0
12896	0	0	0	0	0	0
12902	0	0	0	0	0	0
12903	0	0	0	0	0	0
12904	0	1	1	2	2	2
12905	0	0	1	0	0	0
12908	1	1	1	1	2	2
12909	0	1	1	1	0	1
12912	2	0	4	2	0	1
12913	0	2	4	2	4	1
12914	5	4	7	2	2	8
12915	2	2	5	0	4	3
12916	0	1	4	4	0	5
12918	0	0	0	0	0	0
12919	0	0	0	0	0	0
12921	1	0	0	0	0	0
12922	0	0	0	0	0	0
12925	0	0	0	0	0	7
12927	5	11	4	1	7	6
12928	19	8	12	4	8	9
12929	1	5	6	0	1	1
12931	2	2	1	0	0	0
12933	0	0	0	0	0	0
12934	0	0	2	0	0	0
12936	0	0	0	0	0	0
12937	0	0	0	0	0	0
12939	0	0	0	0	0	0
12941	0	0	0	0	0	0
12942	0	0	0	0	0	0
12943	0	0	0	0	0	0
12944	0	0	0	0	0	0
12945	0	0	0	0	0	0
12946	4	1	1	0	0	2
12950	0	0	0	0	0	0
12951	0	0	0	0	0	0
12952	4	0	1	1	2	3
12953	2	0	1	0	0	3
12954	0	0	0	0	0	0
12955	5	8	2	0	1	4
12957	0	0	0	0	0	0
12958	0	0	0	0	0	0
12959	0	0	0	0	0	0
12960	0	0	0	0	0	0
12961	0	0	0	0	0	0
12962	0	0	0	0	0	0
12964	0	0	0	0	0	0
12965	0	0	0	0	0	0
12966	0	0	0	0	0	0
